week_date,region,platform,segment,customer_type,transaction,sales
08-06-2020,CANADA,Shopify,F1,Existing,811,128766
08-06-2020,USA,Shopify,F2,New,126,16455
08-06-2020,SOUTH AMERICA,Retail,C4,New,214,8272
08-06-2020,USA,Retail,C2,Existing,43994,2196351
08-06-2020,ASIA,Retail,null,Guest,1892977,48671007
08-06-2020,EUROPE,Shopify,C1,Existing,96,21611
08-06-2020,ASIA,Retail,C4,New,49881,1418501
08-06-2020,SOUTH AMERICA,Shopify,null,New,34,6091
08-06-2020,CANADA,Retail,F2,Existing,62431,3411885
08-06-2020,CANADA,Shopify,C1,Existing,567,86884
08-06-2020,SOUTH AMERICA,Shopify,F2,Existing,30,5885
08-06-2020,USA,Retail,null,Existing,13265,674648
08-06-2020,OCEANIA,Shopify,C2,Existing,4140,754161
08-06-2020,USA,Shopify,F1,Existing,1362,243833
08-06-2020,ASIA,Retail,null,New,62020,2069742
08-06-2020,USA,Shopify,null,Existing,132,25433
08-06-2020,OCEANIA,Shopify,C4,Existing,716,122556
08-06-2020,USA,Retail,C4,Existing,40100,2161290
08-06-2020,EUROPE,Retail,F3,New,1767,75162
08-06-2020,SOUTH AMERICA,Shopify,C1,New,15,2207
08-06-2020,USA,Retail,F1,Existing,41874,2454433
08-06-2020,OCEANIA,Retail,C2,Existing,166833,6649756
08-06-2020,USA,Retail,F3,Existing,142967,8704856
08-06-2020,ASIA,Shopify,F2,Existing,2580,445291
08-06-2020,SOUTH AMERICA,Shopify,C4,New,2,536
08-06-2020,CANADA,Retail,C1,New,29087,740270
08-06-2020,EUROPE,Retail,C3,New,4188,166093
08-06-2020,USA,Shopify,C4,Existing,175,30352
08-06-2020,OCEANIA,Retail,C1,New,157167,3739612
08-06-2020,EUROPE,Shopify,C1,New,9,1435
08-06-2020,CANADA,Retail,C2,New,14618,530804
08-06-2020,SOUTH AMERICA,Shopify,C2,Existing,125,23998
08-06-2020,SOUTH AMERICA,Retail,C1,Existing,3073,88233
08-06-2020,OCEANIA,Retail,F1,Existing,149114,7441460
08-06-2020,EUROPE,Shopify,F1,Existing,142,30019
08-06-2020,USA,Retail,F1,New,11362,453528
08-06-2020,AFRICA,Shopify,C3,New,299,42019
08-06-2020,OCEANIA,Shopify,C2,New,645,87812
08-06-2020,AFRICA,Shopify,C1,New,230,27144
08-06-2020,AFRICA,Retail,F2,Existing,280501,15064282
08-06-2020,ASIA,Retail,C1,New,120722,2585840
08-06-2020,OCEANIA,Retail,C1,Existing,253903,9108958
08-06-2020,SOUTH AMERICA,Shopify,C3,New,27,4096
08-06-2020,EUROPE,Shopify,C4,New,3,578
08-06-2020,SOUTH AMERICA,Retail,null,New,1232,41277
08-06-2020,CANADA,Retail,F3,New,17937,625496
08-06-2020,CANADA,Shopify,C4,Existing,120,22539
08-06-2020,CANADA,Shopify,C4,New,22,2501
08-06-2020,CANADA,Retail,F3,Existing,92782,5236269
08-06-2020,SOUTH AMERICA,Retail,C2,Existing,1013,40825
08-06-2020,ASIA,Retail,F3,Existing,397812,19950174
08-06-2020,AFRICA,Retail,F3,Existing,400742,22351573
08-06-2020,OCEANIA,Retail,F2,Existing,349263,18359725
08-06-2020,SOUTH AMERICA,Retail,C2,New,894,26030
08-06-2020,AFRICA,Retail,C2,Existing,113555,4817977
08-06-2020,AFRICA,Shopify,C4,New,62,8202
08-06-2020,EUROPE,Shopify,F1,New,5,1052
08-06-2020,OCEANIA,Retail,C2,New,102353,3088521
08-06-2020,AFRICA,Retail,C1,New,92451,2232918
08-06-2020,OCEANIA,Shopify,F3,Existing,3627,714843
08-06-2020,AFRICA,Shopify,C2,New,299,41145
08-06-2020,EUROPE,Retail,F1,Existing,7028,412128
08-06-2020,CANADA,Retail,C1,Existing,56597,2371022
08-06-2020,CANADA,Shopify,F3,Existing,680,126281
08-06-2020,CANADA,Shopify,C2,Existing,684,111613
08-06-2020,OCEANIA,Retail,C4,New,60315,1835337
08-06-2020,EUROPE,Retail,C2,Existing,10029,481916
08-06-2020,CANADA,Shopify,C1,New,95,11062
08-06-2020,ASIA,Retail,C3,Existing,245220,11176651
08-06-2020,USA,Retail,F2,New,26862,1015342
08-06-2020,OCEANIA,Shopify,null,New,500,76716
08-06-2020,ASIA,Shopify,null,Guest,5030,809426
08-06-2020,EUROPE,Shopify,F3,Existing,111,28824
08-06-2020,USA,Retail,null,New,21522,912400
08-06-2020,ASIA,Shopify,null,Existing,374,58760
08-06-2020,USA,Retail,F3,New,26800,1001117
08-06-2020,EUROPE,Retail,F2,Existing,14426,866940
08-06-2020,CANADA,Shopify,null,Guest,1637,260602
08-06-2020,ASIA,Retail,C3,New,112906,3398442
08-06-2020,EUROPE,Retail,F3,Existing,19147,1155503
08-06-2020,CANADA,Shopify,null,New,106,14773
08-06-2020,OCEANIA,Shopify,C4,New,98,13276
08-06-2020,CANADA,Retail,F2,New,17119,608860
08-06-2020,OCEANIA,Retail,F2,New,84031,2962398
08-06-2020,OCEANIA,Retail,F3,New,100095,3274029
08-06-2020,EUROPE,Shopify,F3,New,2,380
08-06-2020,AFRICA,Retail,F2,New,61573,2123977
08-06-2020,CANADA,Retail,C2,Existing,23375,1049497
08-06-2020,CANADA,Shopify,F1,New,68,8799
08-06-2020,OCEANIA,Shopify,C1,New,359,42863
08-06-2020,CANADA,Shopify,null,Existing,85,14152
08-06-2020,CANADA,Retail,C4,New,12452,407617
08-06-2020,OCEANIA,Shopify,F2,Existing,5896,1137030
08-06-2020,SOUTH AMERICA,Shopify,F3,Existing,22,3900
08-06-2020,USA,Shopify,F1,New,141,18853
08-06-2020,EUROPE,Retail,F2,New,1582,67421
08-06-2020,ASIA,Shopify,F3,New,103,13117
08-06-2020,AFRICA,Shopify,C4,Existing,365,62901
08-06-2020,EUROPE,Shopify,C2,New,11,1920
08-06-2020,CANADA,Shopify,C2,New,106,14309
08-06-2020,SOUTH AMERICA,Retail,F3,Existing,1285,60008
08-06-2020,USA,Shopify,C3,New,167,26083
08-06-2020,OCEANIA,Retail,C3,Existing,342028,16634119
08-06-2020,EUROPE,Shopify,C3,Existing,152,48366
08-06-2020,USA,Retail,C1,Existing,57807,2428193
08-06-2020,OCEANIA,Retail,null,New,77749,3096887
08-06-2020,USA,Retail,C1,New,34521,919837
08-06-2020,ASIA,Retail,C1,Existing,183846,6078383
08-06-2020,USA,Retail,C4,New,17600,615262
08-06-2020,CANADA,Shopify,C3,New,104,14625
08-06-2020,USA,Shopify,null,New,131,21104
08-06-2020,CANADA,Retail,null,Existing,7451,344362
08-06-2020,EUROPE,Retail,C3,Existing,16138,877504
08-06-2020,ASIA,Shopify,C4,Existing,292,48745
08-06-2020,EUROPE,Shopify,F2,New,7,2560
08-06-2020,SOUTH AMERICA,Shopify,C4,Existing,9,1611
08-06-2020,USA,Shopify,C1,New,134,17542
08-06-2020,ASIA,Retail,F1,Existing,96428,4599494
08-06-2020,ASIA,Shopify,F1,New,194,24954
08-06-2020,USA,Shopify,C4,New,23,2903
08-06-2020,SOUTH AMERICA,Shopify,F3,New,1,110
08-06-2020,EUROPE,Shopify,null,Guest,307,69546
08-06-2020,USA,Retail,F2,Existing,98444,5747970
08-06-2020,AFRICA,Retail,C1,Existing,183616,6755739
08-06-2020,AFRICA,Retail,F1,Existing,101319,5347385
08-06-2020,AFRICA,Retail,C4,New,44971,1472124
08-06-2020,USA,Retail,null,Guest,535189,16849935
08-06-2020,ASIA,Shopify,F2,New,231,28720
08-06-2020,OCEANIA,Retail,C3,New,142657,4806149
08-06-2020,USA,Shopify,C2,Existing,1284,235522
08-06-2020,AFRICA,Retail,null,New,55392,2136498
08-06-2020,ASIA,Retail,F2,Existing,223118,10862142
08-06-2020,ASIA,Shopify,C1,Existing,1156,180382
08-06-2020,AFRICA,Shopify,F1,New,155,20358
08-06-2020,OCEANIA,Shopify,F1,New,327,41066
08-06-2020,USA,Shopify,C2,New,192,35566
08-06-2020,SOUTH AMERICA,Retail,F3,New,314,12166
08-06-2020,OCEANIA,Shopify,F3,New,168,25983
08-06-2020,ASIA,Retail,F3,New,81314,2506711
08-06-2020,SOUTH AMERICA,Shopify,C2,New,26,3788
08-06-2020,AFRICA,Retail,C2,New,55427,1667772
08-06-2020,AFRICA,Retail,C4,Existing,117411,5954992
08-06-2020,ASIA,Shopify,F3,Existing,1680,312017
08-06-2020,CANADA,Retail,null,New,14033,555704
08-06-2020,ASIA,Shopify,C2,New,415,52950
08-06-2020,SOUTH AMERICA,Shopify,null,Existing,4,951
08-06-2020,ASIA,Retail,C2,New,82218,2213717
08-06-2020,CANADA,Retail,C3,New,27619,948846
08-06-2020,USA,Shopify,C3,Existing,1403,275936
08-06-2020,SOUTH AMERICA,Shopify,C3,Existing,89,17571
08-06-2020,AFRICA,Retail,C3,New,106494,3681898
08-06-2020,CANADA,Shopify,F2,New,99,13424
08-06-2020,ASIA,Retail,F1,New,29473,945324
08-06-2020,AFRICA,Retail,C3,Existing,286217,14527927
08-06-2020,CANADA,Retail,C4,Existing,28879,1452878
08-06-2020,OCEANIA,Shopify,C1,Existing,2476,404912
08-06-2020,AFRICA,Shopify,F3,New,88,12460
08-06-2020,AFRICA,Shopify,null,New,269,42513
08-06-2020,EUROPE,Retail,C4,New,1631,68617
08-06-2020,USA,Shopify,C1,Existing,699,116723
08-06-2020,SOUTH AMERICA,Shopify,C1,Existing,52,9338
08-06-2020,ASIA,Retail,C4,Existing,110669,4940393
08-06-2020,CANADA,Retail,F1,Existing,24932,1343409
08-06-2020,CANADA,Shopify,F3,New,31,3565
08-06-2020,EUROPE,Shopify,F2,Existing,213,46414
08-06-2020,USA,Shopify,F3,New,46,7987
08-06-2020,AFRICA,Shopify,null,Guest,4902,839364
08-06-2020,SOUTH AMERICA,Retail,C4,Existing,334,15091
08-06-2020,ASIA,Shopify,C3,New,281,42774
08-06-2020,OCEANIA,Shopify,null,Guest,9475,1674334
08-06-2020,CANADA,Retail,F1,New,6724,249559
08-06-2020,SOUTH AMERICA,Retail,null,Existing,241,8335
08-06-2020,SOUTH AMERICA,Shopify,F1,Existing,58,13829
08-06-2020,AFRICA,Shopify,F2,Existing,4094,750824
08-06-2020,ASIA,Shopify,C1,New,240,26798
08-06-2020,AFRICA,Shopify,null,Existing,287,51388
08-06-2020,EUROPE,Retail,C1,Existing,14854,650170
08-06-2020,EUROPE,Retail,null,New,2932,127086
08-06-2020,OCEANIA,Retail,C4,Existing,152630,7476649
08-06-2020,EUROPE,Shopify,C4,Existing,24,7086
08-06-2020,OCEANIA,Shopify,null,Existing,506,99925
08-06-2020,AFRICA,Shopify,F3,Existing,2235,438110
08-06-2020,AFRICA,Shopify,C1,Existing,1386,220066
08-06-2020,EUROPE,Retail,C1,New,4164,122825
08-06-2020,SOUTH AMERICA,Shopify,F1,New,7,1468
01-06-2020,USA,Retail,C4,New,18555,652666
01-06-2020,CANADA,Shopify,null,New,80,10683
01-06-2020,CANADA,Retail,C1,Existing,52292,2200424
01-06-2020,CANADA,Retail,C4,New,12358,424211
01-06-2020,SOUTH AMERICA,Shopify,C4,Existing,9,1586
01-06-2020,ASIA,Retail,F2,Existing,222137,10975734
01-06-2020,AFRICA,Shopify,null,New,294,43581
01-06-2020,SOUTH AMERICA,Retail,F2,Existing,1112,54257
01-06-2020,SOUTH AMERICA,Shopify,F3,Existing,30,6934
01-06-2020,OCEANIA,Shopify,C2,New,688,93641
01-06-2020,USA,Shopify,F1,New,145,18454
01-06-2020,USA,Shopify,C4,Existing,201,31900
01-06-2020,AFRICA,Shopify,F2,Existing,5355,900107
01-06-2020,ASIA,Shopify,C3,New,331,42026
01-06-2020,EUROPE,Retail,C3,Existing,15854,879176
01-06-2020,ASIA,Retail,C4,Existing,110026,4987773
01-06-2020,SOUTH AMERICA,Retail,C1,Existing,3087,87150
01-06-2020,AFRICA,Shopify,F3,New,127,15786
01-06-2020,ASIA,Shopify,C1,Existing,1281,187245
01-06-2020,OCEANIA,Shopify,F2,Existing,6672,1184362
01-06-2020,EUROPE,Retail,F3,New,1740,75747
01-06-2020,USA,Shopify,null,New,167,34399
01-06-2020,CANADA,Shopify,C2,New,124,14434
01-06-2020,SOUTH AMERICA,Retail,C2,New,913,28970
01-06-2020,USA,Retail,null,New,21941,918784
01-06-2020,SOUTH AMERICA,Shopify,F1,New,9,1235
01-06-2020,CANADA,Retail,C1,New,27690,731427
01-06-2020,CANADA,Retail,null,New,13574,544631
01-06-2020,SOUTH AMERICA,Shopify,null,Existing,2,437
01-06-2020,USA,Retail,C1,New,34418,919327
01-06-2020,AFRICA,Shopify,C1,Existing,1785,268536
01-06-2020,SOUTH AMERICA,Shopify,C2,New,36,5874
01-06-2020,OCEANIA,Retail,C3,Existing,339890,16720904
01-06-2020,USA,Shopify,C1,Existing,852,134888
01-06-2020,SOUTH AMERICA,Shopify,C1,Existing,69,12092
01-06-2020,CANADA,Shopify,C2,Existing,764,111996
01-06-2020,USA,Shopify,C3,New,212,27440
01-06-2020,USA,Shopify,C2,New,258,37035
01-06-2020,EUROPE,Retail,null,Guest,98853,3432654
01-06-2020,CANADA,Shopify,F3,New,55,4628
01-06-2020,OCEANIA,Shopify,C2,Existing,4441,771300
01-06-2020,AFRICA,Shopify,C2,New,417,57211
01-06-2020,EUROPE,Retail,C1,New,4267,125214
01-06-2020,USA,Retail,F2,Existing,98137,5542882
01-06-2020,ASIA,Retail,null,Existing,36118,1443089
01-06-2020,ASIA,Retail,C1,New,122193,2635302
01-06-2020,AFRICA,Retail,F2,Existing,281143,15000886
01-06-2020,AFRICA,Shopify,C4,New,66,8350
01-06-2020,ASIA,Retail,C4,New,51156,1486952
01-06-2020,OCEANIA,Retail,F2,Existing,349118,18437137
01-06-2020,SOUTH AMERICA,Retail,F1,New,269,11291
01-06-2020,ASIA,Shopify,null,New,321,45753
01-06-2020,EUROPE,Shopify,F2,Existing,222,45046
01-06-2020,USA,Shopify,F3,New,64,6712
01-06-2020,EUROPE,Retail,F2,New,1617,73787
01-06-2020,AFRICA,Shopify,C2,Existing,2747,462331
01-06-2020,OCEANIA,Retail,C1,Existing,252428,9123785
01-06-2020,EUROPE,Shopify,C1,Existing,92,16911
01-06-2020,OCEANIA,Retail,C4,Existing,152103,7531608
01-06-2020,CANADA,Shopify,C1,Existing,552,79906
01-06-2020,AFRICA,Shopify,C4,Existing,460,77588
01-06-2020,EUROPE,Shopify,F1,Existing,143,29367
01-06-2020,CANADA,Shopify,null,Existing,91,17266
01-06-2020,SOUTH AMERICA,Shopify,C3,New,18,3389
01-06-2020,OCEANIA,Shopify,null,New,472,71358
01-06-2020,OCEANIA,Shopify,F3,New,227,28008
01-06-2020,USA,Retail,F3,New,27357,1030883
01-06-2020,EUROPE,Retail,F2,Existing,14449,859774
01-06-2020,OCEANIA,Shopify,null,Existing,538,102988
01-06-2020,ASIA,Retail,C2,New,82819,2185335
01-06-2020,SOUTH AMERICA,Retail,null,Existing,255,10858
01-06-2020,ASIA,Shopify,F3,Existing,2106,343192
01-06-2020,SOUTH AMERICA,Shopify,F1,Existing,61,13550
01-06-2020,CANADA,Retail,C4,Existing,27832,1429589
01-06-2020,OCEANIA,Shopify,C1,Existing,2594,405223
01-06-2020,EUROPE,Shopify,C4,New,2,49
01-06-2020,OCEANIA,Retail,F3,New,103036,3462036
01-06-2020,ASIA,Retail,null,New,62729,2092102
01-06-2020,AFRICA,Retail,C4,Existing,116946,5958262
01-06-2020,SOUTH AMERICA,Retail,C4,Existing,369,17475
01-06-2020,OCEANIA,Shopify,C4,Existing,752,123423
01-06-2020,ASIA,Retail,F3,New,83395,2600450
01-06-2020,EUROPE,Shopify,null,Existing,24,4993
01-06-2020,USA,Shopify,F2,New,172,22840
01-06-2020,CANADA,Retail,C2,Existing,22144,983899
01-06-2020,USA,Retail,C3,New,45584,1717126
01-06-2020,OCEANIA,Shopify,C3,Existing,4682,859507
01-06-2020,EUROPE,Retail,C2,Existing,9893,480329
01-06-2020,CANADA,Shopify,C1,New,87,10421
01-06-2020,USA,Retail,C3,Existing,105054,5860205
01-06-2020,CANADA,Retail,C3,New,27346,992891
01-06-2020,EUROPE,Shopify,C4,Existing,28,6538
01-06-2020,SOUTH AMERICA,Shopify,C3,Existing,96,19362
01-06-2020,AFRICA,Retail,F3,New,65036,2295376
01-06-2020,CANADA,Shopify,C3,New,118,15279
01-06-2020,OCEANIA,Retail,null,Guest,2393962,64201359
01-06-2020,EUROPE,Shopify,null,Guest,299,61502
01-06-2020,AFRICA,Retail,F1,New,22118,774604
01-06-2020,AFRICA,Retail,C1,Existing,183610,6701194
01-06-2020,SOUTH AMERICA,Shopify,null,Guest,1829,342001
01-06-2020,ASIA,Shopify,F2,Existing,2975,479864
01-06-2020,USA,Retail,C1,Existing,57233,2360455
01-06-2020,ASIA,Retail,C1,Existing,184505,6144844
01-06-2020,AFRICA,Shopify,F1,New,202,26205
01-06-2020,CANADA,Shopify,F2,New,122,14879
01-06-2020,AFRICA,Shopify,null,Guest,5378,916545
01-06-2020,AFRICA,Shopify,null,Existing,331,59131
01-06-2020,USA,Shopify,F3,Existing,1150,205120
01-06-2020,ASIA,Shopify,null,Existing,330,53357
01-06-2020,SOUTH AMERICA,Retail,C1,New,2275,48314
01-06-2020,ASIA,Retail,F3,Existing,395591,20145051
01-06-2020,OCEANIA,Retail,F1,New,38765,1259605
01-06-2020,EUROPE,Shopify,F1,New,11,2013
01-06-2020,USA,Retail,F1,Existing,42023,2309548
01-06-2020,EUROPE,Shopify,C2,Existing,189,51538
01-06-2020,OCEANIA,Shopify,C4,New,116,14930
01-06-2020,ASIA,Shopify,F3,New,115,12321
01-06-2020,USA,Shopify,null,Existing,166,32415
01-06-2020,CANADA,Shopify,F1,New,73,7931
01-06-2020,USA,Retail,C2,New,25617,849179
01-06-2020,CANADA,Retail,F3,New,17279,629451
01-06-2020,CANADA,Shopify,F2,Existing,1527,241924
01-06-2020,OCEANIA,Shopify,F1,New,333,40313
01-06-2020,AFRICA,Retail,C1,New,92225,2243463
01-06-2020,EUROPE,Retail,C4,Existing,5113,281629
01-06-2020,SOUTH AMERICA,Retail,C3,Existing,1390,66129
01-06-2020,AFRICA,Shopify,C3,Existing,3095,535375
01-06-2020,ASIA,Shopify,C2,Existing,2299,364926
01-06-2020,SOUTH AMERICA,Shopify,F2,New,6,889
01-06-2020,ASIA,Shopify,C3,Existing,2218,370756
01-06-2020,AFRICA,Retail,null,Guest,1549305,44034497
01-06-2020,EUROPE,Retail,F1,Existing,6938,395814
01-06-2020,CANADA,Retail,null,Existing,7159,339103
01-06-2020,OCEANIA,Shopify,C3,New,591,81032
01-06-2020,CANADA,Shopify,C3,Existing,830,134457
01-06-2020,SOUTH AMERICA,Retail,null,New,1323,48262
01-06-2020,USA,Shopify,C1,New,151,17052
01-06-2020,ASIA,Retail,F2,New,66157,2062290
01-06-2020,USA,Shopify,F2,Existing,2357,404701
01-06-2020,ASIA,Retail,null,Guest,1912863,49641019
01-06-2020,ASIA,Retail,C3,New,116373,3593034
01-06-2020,CANADA,Shopify,null,Guest,1375,221283
01-06-2020,AFRICA,Retail,C2,Existing,113051,4782777
01-06-2020,CANADA,Retail,F1,Existing,23408,1272834
01-06-2020,USA,Retail,F2,New,27358,999623
01-06-2020,OCEANIA,Retail,null,Existing,47734,1984600
01-06-2020,USA,Shopify,null,Guest,2541,437102
01-06-2020,SOUTH AMERICA,Retail,F3,New,319,12371
01-06-2020,EUROPE,Shopify,C2,New,12,2736
01-06-2020,CANADA,Shopify,F1,Existing,855,123066
01-06-2020,EUROPE,Retail,F3,Existing,18753,1146970
01-06-2020,USA,Retail,C2,Existing,43617,2120253
01-06-2020,USA,Shopify,C4,New,35,4579
01-06-2020,OCEANIA,Shopify,F1,Existing,4456,739316
01-06-2020,CANADA,Retail,F2,New,16502,597721
01-06-2020,SOUTH AMERICA,Shopify,F2,Existing,35,6641
01-06-2020,ASIA,Retail,F1,Existing,96228,4598379
01-06-2020,OCEANIA,Retail,C4,New,62033,1938192
01-06-2020,SOUTH AMERICA,Retail,C4,New,241,9412
01-06-2020,SOUTH AMERICA,Shopify,F3,New,4,729
01-06-2020,SOUTH AMERICA,Retail,null,Guest,402638,16384878
01-06-2020,OCEANIA,Retail,C2,Existing,165654,6565391
01-06-2020,EUROPE,Shopify,C1,New,13,1940
01-06-2020,ASIA,Shopify,F1,Existing,2115,322836
01-06-2020,ASIA,Shopify,F1,New,206,22195
01-06-2020,AFRICA,Shopify,C3,New,348,50415
01-06-2020,OCEANIA,Shopify,C1,New,435,51993
01-06-2020,ASIA,Shopify,C2,New,463,54297
01-06-2020,ASIA,Retail,C2,Existing,129436,5020964
01-06-2020,EUROPE,Shopify,C3,New,16,3960
01-06-2020,EUROPE,Retail,C1,Existing,14653,642791
01-06-2020,EUROPE,Retail,null,New,2978,130757
01-06-2020,SOUTH AMERICA,Retail,C2,Existing,1000,39276
01-06-2020,SOUTH AMERICA,Shopify,C4,New,2,200
01-06-2020,CANADA,Retail,C3,Existing,59324,3122300
01-06-2020,AFRICA,Retail,C2,New,55992,1693301
01-06-2020,OCEANIA,Shopify,null,Guest,9327,1657052
01-06-2020,ASIA,Shopify,C1,New,233,22858
01-06-2020,AFRICA,Retail,C3,Existing,285480,14481894
01-06-2020,CANADA,Retail,F2,Existing,58255,3243706
01-06-2020,CANADA,Shopify,C4,New,21,3076
01-06-2020,EUROPE,Retail,C4,New,1551,64040
01-06-2020,SOUTH AMERICA,Retail,C3,New,871,33064
01-06-2020,OCEANIA,Retail,null,New,76715,2676355
01-06-2020,EUROPE,Shopify,null,New,17,3485
01-06-2020,USA,Retail,C4,Existing,40879,2199765
01-06-2020,OCEANIA,Shopify,F3,Existing,4020,726181
01-06-2020,OCEANIA,Retail,C2,New,103052,2805143
01-06-2020,USA,Retail,F1,New,11406,431166
01-06-2020,USA,Shopify,C3,Existing,1661,296571
01-06-2020,ASIA,Shopify,C4,New,60,5976
01-06-2020,AFRICA,Retail,C4,New,44814,1505307
01-06-2020,SOUTH AMERICA,Retail,F1,Existing,764,31846
01-06-2020,CANADA,Shopify,C4,Existing,100,17977
01-06-2020,AFRICA,Retail,C3,New,108011,3765237
01-06-2020,AFRICA,Retail,null,Existing,37531,1625167
01-06-2020,AFRICA,Retail,F2,New,61596,2142956
01-06-2020,OCEANIA,Retail,F3,Existing,545862,30058754
01-06-2020,EUROPE,Shopify,F3,Existing,122,29953
01-06-2020,AFRICA,Shopify,F2,New,297,38664
01-06-2020,CANADA,Retail,C2,New,13857,444421
01-06-2020,EUROPE,Retail,null,Existing,2889,136881
01-06-2020,CANADA,Retail,F1,New,6203,227793
01-06-2020,USA,Shopify,F1,Existing,1650,271945
01-06-2020,USA,Retail,null,Existing,13372,676605
01-06-2020,AFRICA,Shopify,F3,Existing,2782,487031
01-06-2020,EUROPE,Retail,C3,New,4232,181269
01-06-2020,USA,Retail,null,Guest,533998,16629472
01-06-2020,ASIA,Shopify,F2,New,246,30323
01-06-2020,CANADA,Retail,null,Guest,369500,10659335
01-06-2020,EUROPE,Retail,C2,New,2730,97070
01-06-2020,SOUTH AMERICA,Shopify,C2,Existing,126,24175
01-06-2020,SOUTH AMERICA,Shopify,null,New,43,7593
01-06-2020,ASIA,Retail,F1,New,29529,927147
01-06-2020,ASIA,Retail,C3,Existing,244513,11293131
01-06-2020,SOUTH AMERICA,Retail,F3,Existing,1266,62193
01-06-2020,USA,Shopify,C2,Existing,1541,268157
01-06-2020,AFRICA,Shopify,F1,Existing,2842,451991
01-06-2020,OCEANIA,Retail,F1,Existing,148465,7326993
01-06-2020,ASIA,Shopify,null,Guest,4851,785343
01-06-2020,CANADA,Retail,F3,Existing,87861,5055994
01-06-2020,OCEANIA,Retail,C1,New,158698,3624731
01-06-2020,EUROPE,Shopify,F3,New,2,378
01-06-2020,ASIA,Shopify,C4,Existing,308,48877
01-06-2020,OCEANIA,Shopify,F2,New,423,57353
01-06-2020,SOUTH AMERICA,Retail,F2,New,435,15576
01-06-2020,AFRICA,Retail,F1,Existing,101385,5260241
01-06-2020,AFRICA,Retail,null,New,56150,2173243
01-06-2020,CANADA,Shopify,F3,Existing,732,118875
01-06-2020,AFRICA,Shopify,C1,New,309,36795
01-06-2020,EUROPE,Shopify,C3,Existing,190,46782
01-06-2020,AFRICA,Retail,F3,Existing,399471,22295027
01-06-2020,USA,Retail,F3,Existing,142997,8595700
01-06-2020,OCEANIA,Retail,F2,New,85232,2874973
01-06-2020,EUROPE,Shopify,F2,New,7,963
01-06-2020,EUROPE,Retail,F1,New,941,37549
01-06-2020,SOUTH AMERICA,Shopify,C1,New,18,2127
01-06-2020,OCEANIA,Retail,C3,New,145731,4800211
25-05-2020,EUROPE,Retail,C1,New,4058,127974
25-05-2020,USA,Retail,C3,New,43561,1706118
25-05-2020,EUROPE,Retail,C4,New,1469,59847
25-05-2020,SOUTH AMERICA,Retail,C3,New,785,30541
25-05-2020,OCEANIA,Retail,null,New,72603,2559410
25-05-2020,ASIA,Retail,null,Existing,31740,1284097
25-05-2020,AFRICA,Shopify,C1,Existing,1800,273334
25-05-2020,SOUTH AMERICA,Shopify,F3,New,3,650
25-05-2020,CANADA,Shopify,F3,Existing,839,137901
25-05-2020,CANADA,Retail,C2,Existing,22611,978619
25-05-2020,AFRICA,Retail,null,New,51939,2058255
25-05-2020,AFRICA,Shopify,C3,New,365,50955
25-05-2020,OCEANIA,Shopify,C4,Existing,776,128601
25-05-2020,CANADA,Shopify,F1,Existing,991,142137
25-05-2020,CANADA,Retail,C2,New,14039,435734
25-05-2020,USA,Shopify,C2,Existing,1488,270166
25-05-2020,OCEANIA,Shopify,F3,New,221,27475
25-05-2020,OCEANIA,Shopify,F3,Existing,4439,811878
25-05-2020,ASIA,Shopify,null,Existing,325,52847
25-05-2020,ASIA,Retail,C2,New,80689,2095617
25-05-2020,ASIA,Retail,C1,Existing,176573,5892963
25-05-2020,AFRICA,Shopify,C2,Existing,2659,452686
25-05-2020,ASIA,Retail,F3,New,83588,2596974
25-05-2020,CANADA,Shopify,C3,New,121,14654
25-05-2020,SOUTH AMERICA,Retail,F1,New,261,9753
25-05-2020,AFRICA,Retail,null,Existing,31924,1414121
25-05-2020,OCEANIA,Shopify,F1,New,366,44266
25-05-2020,OCEANIA,Shopify,null,Existing,594,107002
25-05-2020,USA,Shopify,F2,New,155,20006
25-05-2020,CANADA,Retail,C4,Existing,28863,1444579
25-05-2020,CANADA,Retail,C3,New,27848,971467
25-05-2020,EUROPE,Shopify,C4,Existing,28,7149
25-05-2020,SOUTH AMERICA,Shopify,C3,Existing,98,20076
25-05-2020,CANADA,Retail,null,New,13367,524469
25-05-2020,ASIA,Shopify,C2,New,512,57200
25-05-2020,SOUTH AMERICA,Shopify,null,Existing,2,519
25-05-2020,ASIA,Shopify,null,Guest,5264,850777
25-05-2020,AFRICA,Shopify,F1,New,210,26409
25-05-2020,ASIA,Shopify,C3,New,330,38469
25-05-2020,USA,Retail,C4,Existing,38332,2106575
25-05-2020,SOUTH AMERICA,Retail,C4,Existing,303,16217
25-05-2020,SOUTH AMERICA,Retail,F3,New,299,10548
25-05-2020,CANADA,Retail,F1,New,6451,226298
25-05-2020,CANADA,Retail,C3,Existing,61197,3184661
25-05-2020,USA,Retail,F3,Existing,135250,8488121
25-05-2020,ASIA,Retail,null,New,59692,2001324
25-05-2020,EUROPE,Retail,F1,Existing,6747,399929
25-05-2020,AFRICA,Shopify,null,Existing,307,53119
25-05-2020,OCEANIA,Retail,F3,New,102157,3420682
25-05-2020,USA,Shopify,null,Existing,118,21403
25-05-2020,AFRICA,Retail,C4,Existing,114838,5860793
25-05-2020,ASIA,Shopify,C4,Existing,314,52201
